"concert_type","concert_date","concert_title","concert_artist","repertoire_file","repertoire_title","repertoire_artist","repertoire_duration","download_link"
"PERFORMANCE","20 Jun 1993From the Berlin Waldbühne","Seiji Ozawa conducts a Russian Night at the Waldbühne","Berliner Philharmoniker | Seiji Ozawa","51757-7","Pyotr Ilyich Tchaikovsky Serenade for String Orchestra in C major, op. 48: Valse (4 min.)","","00:04:29","https://world-vod.dchdns.net/hlss/dch/51757-7/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","20 Jun 1993From the Berlin Waldbühne","Seiji Ozawa conducts a Russian Night at the Waldbühne","Berliner Philharmoniker | Seiji Ozawa","51757-8","Johann Strauss Radetzky-Marsch, op. 228 (3 min.)","","00:03:08","https://world-vod.dchdns.net/hlss/dch/51757-8/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","20 Jun 1993From the Berlin Waldbühne","Seiji Ozawa conducts a Russian Night at the Waldbühne","Berliner Philharmoniker | Seiji Ozawa","51757-9","Paul Lincke Berliner Luft (6 min.)","","00:06:44","https://world-vod.dchdns.net/hlss/dch/51757-9/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","22 Sep 2018","Daniel Harding conducts Bruckner’s Fifth Symphony","Berliner Philharmoniker | Daniel Harding","51833-1","Anton Bruckner Symphony No. 5 in B flat major (77 min.)","","01:17:58","https://world-vod.dchdns.net/hlss/dch/51833-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","22 Sep 2018","Daniel Harding conducts Bruckner’s Fifth Symphony","Berliner Philharmoniker | Daniel Harding","51833-2","Interview Daniel Harding on Bruckner’s Fifth Symphony (11 min.)","","00:11:15","https://world-vod.dchdns.net/hlss/dch/51833-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 Aug 2018Opening of the 2018/2019 season","Recommendation: Season opening 2018 – Kirill Petrenko conducts Beethoven and Strauss","Berliner Philharmoniker | Kirill Petrenko","51834-1","Richard Strauss Don Juan, op. 20 (19 min.)","","00:19:08","https://world-vod.dchdns.net/hlss/dch/51834-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 Aug 2018Opening of the 2018/2019 season","Recommendation: Season opening 2018 – Kirill Petrenko conducts Beethoven and Strauss","Berliner Philharmoniker | Kirill Petrenko","51834-2","Richard Strauss Tod und Verklärung (Death and Transfiguration), op. 24 (25 min.)","","00:25:20","https://world-vod.dchdns.net/hlss/dch/51834-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 Aug 2018Opening of the 2018/2019 season","Recommendation: Season opening 2018 – Kirill Petrenko conducts Beethoven and Strauss","Berliner Philharmoniker | Kirill Petrenko","51834-3","Ludwig van Beethoven Symphony No. 7 in A major, op. 92 (44 min.)","","00:44:18","https://world-vod.dchdns.net/hlss/dch/51834-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 Aug 2018Opening of the 2018/2019 season","Recommendation: Season opening 2018 – Kirill Petrenko conducts Beethoven and Strauss","Berliner Philharmoniker | Kirill Petrenko","51834-4","Interview Kirill Petrenko in conversation with Emmanuel Pahud (19 min.)","","00:19:08","https://world-vod.dchdns.net/hlss/dch/51834-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","29 Sep 2018","Semyon Bychkov and Katia & Marielle Labèque","Berliner Philharmoniker | Semyon Bychkov","51835-1","Detlev Glanert Weites Land for orchestra (14 min.)","","00:14:17","https://world-vod.dchdns.net/hlss/dch/51835-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","29 Sep 2018","Semyon Bychkov and Katia & Marielle Labèque","Berliner Philharmoniker | Semyon Bychkov","51835-2","Max Bruch Concerto for Two Pianos and Orchestra, op. 88a (28 min.)","Katia Labèque piano, Marielle Labèque piano","00:28:13","https://world-vod.dchdns.net/hlss/dch/51835-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","29 Sep 2018","Semyon Bychkov and Katia & Marielle Labèque","Berliner Philharmoniker | Semyon Bychkov","51835-3","Philip Glass Four Movements for Two Pianos: Movement IV (6 min.)","Katia Labèque piano, Marielle Labèque piano","00:06:59","https://world-vod.dchdns.net/hlss/dch/51835-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","29 Sep 2018","Semyon Bychkov and Katia & Marielle Labèque","Berliner Philharmoniker | Semyon Bychkov","51835-4","Antonín Dvořák Symphony No. 7 in D minor, op. 70 (45 min.)","","00:45:33","https://world-vod.dchdns.net/hlss/dch/51835-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","29 Sep 2018","Semyon Bychkov and Katia & Marielle Labèque","Berliner Philharmoniker | Semyon Bychkov","51835-5","Interview Katia and Marielle Labèque in conversation with Albrecht Mayer (17 min.)","","00:17:13","https://world-vod.dchdns.net/hlss/dch/51835-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","06 Oct 2018","Sakari Oramo and Alban Gerhardt","Berliner Philharmoniker | Sakari Oramo","51836-1","Edvard Grieg Peer Gynt Suite No. 1, op. 46 (17 min.)","","00:17:27","https://world-vod.dchdns.net/hlss/dch/51836-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","06 Oct 2018","Sakari Oramo and Alban Gerhardt","Berliner Philharmoniker | Sakari Oramo","51836-2","Brett Dean Concerto for Cello and Orchestra (European première) (32 min.)","Alban Gerhardt cello","00:32:52","https://world-vod.dchdns.net/hlss/dch/51836-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","06 Oct 2018","Sakari Oramo and Alban Gerhardt","Berliner Philharmoniker | Sakari Oramo","51836-3","Johann Sebastian Bach Suite for solo cello No. 6 in D major, BWV 1012: Prélude (6 min.)","Alban Gerhardt cello","00:06:55","https://world-vod.dchdns.net/hlss/dch/51836-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","06 Oct 2018","Sakari Oramo and Alban Gerhardt","Berliner Philharmoniker | Sakari Oramo","51836-4","Jean Sibelius Lemminkäinen Suite, op. 22 (52 min.)","","00:52:43","https://world-vod.dchdns.net/hlss/dch/51836-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","06 Oct 2018","Sakari Oramo and Alban Gerhardt","Berliner Philharmoniker | Sakari Oramo","51836-5","Interview Sakari Oramo in conversation with Fergus McWilliam (15 min.)","","00:15:06","https://world-vod.dchdns.net/hlss/dch/51836-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","06 Oct 2018","Sakari Oramo and Alban Gerhardt","Berliner Philharmoniker | Sakari Oramo","51836-6","Interview Brett Dean in conversation with Fergus McWilliam (14 min.)","","00:14:26","https://world-vod.dchdns.net/hlss/dch/51836-6/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","13 Oct 2018","Jakub Hrůša and Frank Peter Zimmermann with a Czech evening","Berliner Philharmoniker | Jakub Hrůša","51837-1","Antonín Dvořák The Golden Spinning-Wheel, op. 109 (30 min.)","","00:30:03","https://world-vod.dchdns.net/hlss/dch/51837-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","13 Oct 2018","Jakub Hrůša and Frank Peter Zimmermann with a Czech evening","Berliner Philharmoniker | Jakub Hrůša","51837-2","Bohuslav Martinů Concerto for Violin and Orchestra No. 1 (26 min.)","Frank Peter Zimmermann violin","00:26:22","https://world-vod.dchdns.net/hlss/dch/51837-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","13 Oct 2018","Jakub Hrůša and Frank Peter Zimmermann with a Czech evening","Berliner Philharmoniker | Jakub Hrůša","51837-3","Sergei Rachmaninov Prélude in G minor, op. 23 no. 5 (arr. Ernst Schliephake) (5 min.)","Frank Peter Zimmermann violin","00:05:41","https://world-vod.dchdns.net/hlss/dch/51837-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","13 Oct 2018","Jakub Hrůša and Frank Peter Zimmermann with a Czech evening","Berliner Philharmoniker | Jakub Hrůša","51837-4","Leoš Janáček Taras Bulba, Rhapsody for Orchestra (31 min.)","","00:31:02","https://world-vod.dchdns.net/hlss/dch/51837-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","13 Oct 2018","Jakub Hrůša and Frank Peter Zimmermann with a Czech evening","Berliner Philharmoniker | Jakub Hrůša","51837-5","Interview Jakub Hrůša in conversation with Philipp Bohnen (20 min.)","","00:20:04","https://world-vod.dchdns.net/hlss/dch/51837-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","13 Oct 2018","Jakub Hrůša and Frank Peter Zimmermann with a Czech evening","Berliner Philharmoniker | Jakub Hrůša","51837-6","Interview Frank Peter Zimmermann in conversation with Philipp Bohnen (9 min.)","","00:09:02","https://world-vod.dchdns.net/hlss/dch/51837-6/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","20 Oct 2018","Paavo Järvi conducts Brahms and Lutosławski","Berliner Philharmoniker | Paavo Järvi","51838-1","Witold Lutosławski Concerto for Orchestra (33 min.)","","00:33:58","https://world-vod.dchdns.net/hlss/dch/51838-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","20 Oct 2018","Paavo Järvi conducts Brahms and Lutosławski","Berliner Philharmoniker | Paavo Järvi","51838-2","Johannes Brahms Symphony No. 2 in D major, op. 73 (50 min.)","","00:50:33","https://world-vod.dchdns.net/hlss/dch/51838-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","20 Oct 2018","Paavo Järvi conducts Brahms and Lutosławski","Berliner Philharmoniker | Paavo Järvi","51838-3","Interview Paavo Järvi in conversation with Stanley Dodds (20 min.)","","00:20:18","https://world-vod.dchdns.net/hlss/dch/51838-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","27 Oct 2018","Gustavo Dudamel conducts Mahler’s Fifth Symphony","Berliner Philharmoniker | Gustavo Dudamel","51839-1","Leonard Bernstein Divertimento for Orchestra (17 min.)","","00:17:45","https://world-vod.dchdns.net/hlss/dch/51839-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","27 Oct 2018","Gustavo Dudamel conducts Mahler’s Fifth Symphony","Berliner Philharmoniker | Gustavo Dudamel","51839-2","Gustav Mahler Symphony No. 5 (79 min.)","","01:19:08","https://world-vod.dchdns.net/hlss/dch/51839-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","02 Nov 2018","Gustavo Dudamel conducts Bernstein and Shostakovich","Berliner Philharmoniker | Gustavo Dudamel","51840-1","Leonard Bernstein Symphony No. 1 “Jeremiah” for mezzo-soprano and orchestra (28 min.)","Tamara Mumford mezzo-soprano","00:28:34","https://world-vod.dchdns.net/hlss/dch/51840-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","02 Nov 2018","Gustavo Dudamel conducts Bernstein and Shostakovich","Berliner Philharmoniker | Gustavo Dudamel","51840-2","Dmitri Shostakovich Symphony No. 5 in D minor, op. 47 (57 min.)","","00:57:13","https://world-vod.dchdns.net/hlss/dch/51840-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","02 Nov 2018","Gustavo Dudamel conducts Bernstein and Shostakovich","Berliner Philharmoniker | Gustavo Dudamel","51840-3","Interview “A beautiful hurricane of energy” – Gustavo Dudamel in conversation with Sarah Willis (20 min.)","","00:20:19","https://world-vod.dchdns.net/hlss/dch/51840-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","15 Jun 2019","Constantinos Carydis conducts Mozart and Shostakovich","Berliner Philharmoniker | Constantinos Carydis","51841-1","Wolfgang Amadeus Mozart Symphony No. 34 C major, K. 338 (25 min.)","","00:25:13","https://world-vod.dchdns.net/hlss/dch/51841-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","15 Jun 2019","Constantinos Carydis conducts Mozart and Shostakovich","Berliner Philharmoniker | Constantinos Carydis","51841-2","Dmitri Shostakovich Chamber Symphony in C minor, op. 110a (orch. Barshai) (27 min.)","","00:27:10","https://world-vod.dchdns.net/hlss/dch/51841-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","15 Jun 2019","Constantinos Carydis conducts Mozart and Shostakovich","Berliner Philharmoniker | Constantinos Carydis","51841-3","Dmitri Shostakovich Two Pieces for String Octet, op. 11 (version for string orchestra) (11 min.)","","00:11:16","https://world-vod.dchdns.net/hlss/dch/51841-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","15 Jun 2019","Constantinos Carydis conducts Mozart and Shostakovich","Berliner Philharmoniker | Constantinos Carydis","51841-4","Wolfgang Amadeus Mozart Symphony No. 38 in D major, K. 504 “Prague” (35 min.)","","00:35:16","https://world-vod.dchdns.net/hlss/dch/51841-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","08 Dec 2018","Valery Gergiev conducts Stravinsky’s “Firebird”","Berliner Philharmoniker | Valery Gergiev","51842-1","Claude Debussy Prélude à l'après-midi d'un faune (12 min.)","","00:12:46","https://world-vod.dchdns.net/hlss/dch/51842-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","08 Dec 2018","Valery Gergiev conducts Stravinsky’s “Firebird”","Berliner Philharmoniker | Valery Gergiev","51842-2","Nikolai Rimsky-Korsakov Le Coq d’Or, Suite (27 min.)","","00:27:35","https://world-vod.dchdns.net/hlss/dch/51842-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","08 Dec 2018","Valery Gergiev conducts Stravinsky’s “Firebird”","Berliner Philharmoniker | Valery Gergiev","51842-3","Sergei Prokofiev Cinderella, ballet, op. 87: Excerpts (32 min.)","","00:32:25","https://world-vod.dchdns.net/hlss/dch/51842-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","08 Dec 2018","Valery Gergiev conducts Stravinsky’s “Firebird”","Berliner Philharmoniker | Valery Gergiev","51842-4","Igor Stravinsky L’Oiseau de feu (Der Feuervogel), Suite (version from 1919) (25 min.)","","00:25:25","https://world-vod.dchdns.net/hlss/dch/51842-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","08 Dec 2018","Valery Gergiev conducts Stravinsky’s “Firebird”","Berliner Philharmoniker | Valery Gergiev","51842-5","Interview Valery Gergiev in conversation with Stephan Koncz (19 min.)","","00:19:33","https://world-vod.dchdns.net/hlss/dch/51842-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","15 Dec 2018","Andris Nelsons conducts Mahler’s Second Symphony","Berliner Philharmoniker | Andris Nelsons","51843-1","Maija Einfelde Lux aeterna for mixed choir, chime bells and vibraphone (9 min.)","MDR Rundfunkchor choir","00:09:23","https://world-vod.dchdns.net/hlss/dch/51843-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","15 Dec 2018","Andris Nelsons conducts Mahler’s Second Symphony","Berliner Philharmoniker | Andris Nelsons","51843-2","Gustav Mahler Symphony No. 2 in C minor “Resurrection” (100 min.)","Lucy Crowe soprano, Gerhild Romberger contralto, MDR Rundfunkchor choir, Risto Joost chorus master","01:40:14","https://world-vod.dchdns.net/hlss/dch/51843-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","15 Dec 2018","Andris Nelsons conducts Mahler’s Second Symphony","Berliner Philharmoniker | Andris Nelsons","51843-3","Interview Andris Nelsons in conversation with Matthew Hunter (15 min.)","","00:15:24","https://world-vod.dchdns.net/hlss/dch/51843-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","22 Dec 2018","Iván Fischer and Christian Gerhaher","Berliner Philharmoniker | Iván Fischer","51844-1","Antonín Dvořák Legendes for Orchestra, op. 59: nos. 6 & 10 (10 min.)","","00:10:59","https://world-vod.dchdns.net/hlss/dch/51844-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","22 Dec 2018","Iván Fischer and Christian Gerhaher","Berliner Philharmoniker | Iván Fischer","51844-2","Hugo Wolf Lieder after poems by Johann Wolfgang von Goethe and Eduard Mörike (25 min.)","Christian Gerhaher baritone","00:25:12","https://world-vod.dchdns.net/hlss/dch/51844-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","22 Dec 2018","Iván Fischer and Christian Gerhaher","Berliner Philharmoniker | Iván Fischer","51844-3","Franz Schubert Symphony No. 8 in C major, D 944 (57 min.)","","00:57:44","https://world-vod.dchdns.net/hlss/dch/51844-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","22 Dec 2018","Iván Fischer and Christian Gerhaher","Berliner Philharmoniker | Iván Fischer","51844-4","Interview An introduction by Iván Fischer (13 min.)","","00:13:01","https://world-vod.dchdns.net/hlss/dch/51844-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 Dec 2018New Year’s Eve Concert","New Year’s Eve Concert with Daniel Barenboim","Berliner Philharmoniker | Daniel Barenboim","51845-1","Wolfgang Amadeus Mozart Concerto for Piano and Orchestra No. 26 in D major, K. 537 “Coronation” (34 min.)","Daniel Barenboim piano","00:34:06","https://world-vod.dchdns.net/hlss/dch/51845-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 Dec 2018New Year’s Eve Concert","New Year’s Eve Concert with Daniel Barenboim","Berliner Philharmoniker | Daniel Barenboim","51845-2","Maurice Ravel Rapsodie espagnole (orchestral version) (17 min.)","","00:17:06","https://world-vod.dchdns.net/hlss/dch/51845-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 Dec 2018New Year’s Eve Concert","New Year’s Eve Concert with Daniel Barenboim","Berliner Philharmoniker | Daniel Barenboim","51845-3","Maurice Ravel Alborada del gracioso (orchestral version) (9 min.)","","00:09:18","https://world-vod.dchdns.net/hlss/dch/51845-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 Dec 2018New Year’s Eve Concert","New Year’s Eve Concert with Daniel Barenboim","Berliner Philharmoniker | Daniel Barenboim","51845-4","Maurice Ravel Pavane pour une infante défunte (orchestral version) (7 min.)","","00:07:14","https://world-vod.dchdns.net/hlss/dch/51845-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 Dec 2018New Year’s Eve Concert","New Year’s Eve Concert with Daniel Barenboim","Berliner Philharmoniker | Daniel Barenboim","51845-5","Maurice Ravel Boléro (15 min.)","","00:15:58","https://world-vod.dchdns.net/hlss/dch/51845-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 Dec 2018New Year’s Eve Concert","New Year’s Eve Concert with Daniel Barenboim","Berliner Philharmoniker | Daniel Barenboim","51845-6","Georges Bizet Carmen: Excerpts (11 min.)","","00:11:12","https://world-vod.dchdns.net/hlss/dch/51845-6/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 Dec 2018New Year’s Eve Concert","New Year’s Eve Concert with Daniel Barenboim","Berliner Philharmoniker | Daniel Barenboim","51845-7","Interview The 2018 New Year’s Eve Concert: an introduction (15 min.)","","00:15:02","https://world-vod.dchdns.net/hlss/dch/51845-7/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","12 Jan 2019","Tugan Sokhiev conducts Rachmaninov, Borodin and Prokofiev","Berliner Philharmoniker | Tugan Sokhiev","51846-1","Sergei Rachmaninov Vesna (Spring), cantata for baritone, chorus and orchestra, op. 20 (20 min.)","Vasily Ladyuk baritone, Choir of the Bolshoi Theatre Moscow, Valery Borisov chorus master","00:20:09","https://world-vod.dchdns.net/hlss/dch/51846-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
